userName,score,at,content,clean,sentiment_score,sentiment,cluster,pca1,pca2
Asep Saepudin,5,2025-05-24 19:39:44,keren banget,keren banget,0.0,neutral,2,0.003250475701202752,-0.08013712127213682
Tata Maria,5,2025-05-24 19:04:34,knp tokopedia skrg pengiriman lama sekali..brg saya blm sampe2 jg,knp tokopedia skrg kirim lama sekalibrg blm sampe jg,0.0,neutral,2,-0.014283697844162262,-0.08341140673753407
gilang amon,4,2025-05-24 19:02:41,MURAH DAN YANG GAK DONLOD TOKOPEDIA RUGI,murah yang gak donlod tokopedia rugi,0.0,neutral,2,-0.012684644407116787,-0.08213177183148065
JOHAN98Jr,1,2025-05-24 18:57:43,"saya sangat kecewa sebagai konsumen baru tokopedia,saya beli barang bekas dari 16 maret 2025 sampai sekarang belum juga di kembalikan dana saya,padahal udah retrun barang sesuai saya beli dan udah kirim video Peking barang mulai dari bungkus sampai antar ke kurir,saya merasa rugi disini sebesar Rp. 7.868.900,dan merasa di pojokkan karena minta kompensasi sebesar 1.7jt gila benar,padahal saya kirim retrun barang sesuai apa yg di kirim sama penjual,kalo tidak minus tidak mungkin saya retrun barang",sangat kecewa konsumen baru tokopediasaya beli barang bekas maret sekarang juga kembali dana sayapadahal udah retrun barang sesuai beli udah kirim video peking barang mulai bungkus antar kurirsaya rasa rugi sini besar rp rasa pojok minta kompensasi besar jt gila benarpadahal kirim retrun barang sesuai apa yg kirim sama penjualkalo minus mungkin retrun barang,0.2263,positive,2,-0.005941146588355867,-0.11246824519020988
Endin Faerudin,5,2025-05-24 18:48:25,Mantap coy,mantap coy,0.0,neutral,1,-0.37189452743819357,0.3290039588653715
Arpan Arpan Gs123,4,2025-05-24 18:40:33,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
ardian indo firmansyah,5,2025-05-24 18:33:41,bagus banget buat belanja dan aman,bagus banget buat belanja aman,0.0,neutral,2,0.2831867112393591,0.18001214380249514
Швтфєб Бч,5,2025-05-24 18:24:32,oke aku dapet vocer 250k,oke aku dapet vocer k,0.0,neutral,2,-0.008494555311247336,-0.0761244539076637
Nurul Hidayat,1,2025-05-24 18:20:24,"disuruh nyambung akun tiktok gk nyambung² bgsd ! muter² mulu masuk di apk tiktok, masuk apk tokped balik lagi ke tiktok bgsd",suruh nyambung akun tiktok gk nyambung bgsd muter mulu masuk apk tiktok masuk apk tokped balik ke tiktok bgsd,0.0,neutral,2,-0.006447190505398599,-0.08263024345812643
Danur Mihardja,5,2025-05-24 18:14:38,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Limalas Senti,5,2025-05-24 18:11:23,terimakasih sangat membatu adanya BRI Tokopedia,terimakasih sangat batu ada bri tokopedia,0.0,neutral,2,-0.02394006749883983,-0.0874123679174179
Yan Wia,4,2025-05-24 18:06:56,tolong dalam pembatalan orderan disediakan alasan penyedia barang tidak bisa karena stok sudah habis. ini pengalaman saya kemarin belanja disuruh batalin karena lupa katanya.,dalam batal order sedia alas sedia barang bisa stok habis alam kemarin belanja suruh batalin lupa kata,-0.2732,negative,2,-0.00521554211631043,-0.08420715446961115
Gali davila,4,2025-05-24 17:56:28,tokopedia applikasi yang baik tapi ongkir nya mahal,tokopedia applikasi baik ongkir nya mahal,0.0,neutral,2,-0.020726192235499857,-0.10979096740931163
budi167,2,2025-05-24 16:56:28,paling males update aplikasi mulu,paling males update aplikasi mulu,0.0,neutral,2,0.007280193739740996,-0.08225300566424731
Aji Saka,5,2025-05-24 16:49:51,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Muhammad Rudi,1,2025-05-24 16:34:04,"yg bales bot gak sih?, rating 4 keatas jawaban nya template , rating 3 kebawah pun sama",yg bales bot gak sih rating atas jawab nya template rating bawah sama,0.0,neutral,2,-0.003954742213554242,-0.08648126855751302
Arief,5,2025-05-24 16:34:01,Mantap sekarang sudah ada cod,mantap sekarang ada cod,0.0,neutral,1,-0.29929856169745456,0.23386635479640852
Dede Zumairoh,5,2025-05-24 16:32:43,Oke,oke,0.0,neutral,2,-0.010998226807395137,-0.07134009406468815
Bharata Sena KY,1,2025-05-24 16:23:45,"saya sebagai pengguna rokok elektrik sangat menyayangkan kenapa liquid untuk rokok elektrik dihilangkan, sedangkan device dan sebagainya masih bebas di jual.",bagai guna rokok elektrik sangat sayang liquid rokok elektrik hilang device bagai bebas jual,0.0,neutral,2,-0.0044667974415615016,-0.07624492825301714
Badi Zia,5,2025-05-24 16:20:36,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Indah Nurindah,5,2025-05-24 16:15:34,"sangat puas belanja ditoko pedia , pengiriman cepat",sangat puas belanja toko dia kirim cepat,0.0,neutral,2,-0.012453940233251162,-0.10869402289759873
Dwi Putranto,3,2025-05-24 15:55:14,"iya gak asik nih, fitur cari sekaligusnya hilang 👎 Down grade....",iya gak asik nih fitur cari sekaligus hilang down grade,0.0,neutral,2,-0.007590608666211161,-0.08540227172226647
Iid Yudistian,5,2025-05-24 15:55:00,sangat menggagu,sangat gagu,0.0,neutral,2,-0.0031499002774735313,-0.08707493748973884
Shaka Akhlan,2,2025-05-24 15:54:49,"makin aneh aja, ada promo diskon cma 5% eh kupon gratis ongkir malah hilang,sama aja kga ada potongan harga di cekout malah nambah ongkir🤣🤣",makin aneh aja promo diskon cma eh kupon gratis ongkir malah hilangsama aja kga potong harga cekout malah nambah ongkir,0.0516,positive,2,-0.008491176258749523,-0.09904583563568163
Kami Kita,2,2025-05-24 15:53:28,"Tadinya alasan Pilih Tokopedia krn ada fitur cari sekaligus, skrg ilang, otomatis uninstall aja deh nih apk...",tadi alas pilih tokopedia krn fitur cari sekaligus skrg ilang otomatis uninstall aja deh nih apk,-0.2732,negative,2,-0.017912267201989848,-0.09280173993287683
Muhammad Sholihin,5,2025-05-24 15:46:18,update,update,0.0,neutral,2,0.006803881661146278,-0.0732778971611445
Eko Suprapto,5,2025-05-24 15:39:55,sy mohon kepada toko pedia untuk memperhatikan jasa kirimnya karna ada beberapa paket tidak pernah sampai dan salain itu pengiriman sangat lambat akhirnya sy banyak belanja ditoko sebelah,sy mohon toko dia perhati jasa kirim karna beberapa paket pernah dan salain kirim sangat lambat akhir sy banyak belanja toko belah,0.0,neutral,2,-0.009250860442084894,-0.09950019144380293
wenny margaretha,1,2025-05-24 15:36:16,gabisa cekout di batalkan sistem melulu kecewa!,gabisa cekout batal sistem melulu kecewa,0.0,neutral,2,-0.005905947291029561,-0.06903198080581568
Sigi Haryati,5,2025-05-24 15:32:21,sangat memuaskan dan praktis,sangat muas praktis,0.0,neutral,2,0.026782230860790363,-0.07256106851985827
Nabila Kusuma,1,2025-05-24 15:26:10,saran untuk Tokopedia agar fitur refund di permudah dan harus ada penarikan ke DANA bukan cuman bank saja,saran tokopedia fitur refund mudah harus tari dana bukan cuman bank,0.0,neutral,2,-0.015176912740993757,-0.08770642441182604
Rana Jepara,5,2025-05-24 15:22:52,mantab banget,mantab banget,0.0,neutral,2,0.0026953122146757555,-0.08283276249240477
Jonpes Andrea,5,2025-05-24 15:21:22,Baik,baik,0.0,neutral,2,-0.008597934411261918,-0.10581906860114997
Nofia Friska,4,2025-05-24 15:05:50,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Arju syafaat muhammad,5,2025-05-24 14:59:41,bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Mohamad Rifai,5,2025-05-24 14:58:01,mudah2an amanah toko toko nya.,mudah amanah toko toko nya,0.0,neutral,2,-0.011515808056577316,-0.08658108091780937
gen x xelon,1,2025-05-24 14:38:24,gak bakal beli di Tokopedia lagi,gak bakal beli tokopedia,0.0,neutral,2,-0.02775355478922037,-0.09921377701743432
Farizz Rizz,1,2025-05-24 14:30:24,kenapa akun saya di log out ya? dan saat di relog ada tulisan eror dan masuk di akun yang lain,akun log out di relog tulis eror dan masuk di akun lain,0.0,neutral,2,-0.007431308919861094,-0.08764050439749252
Anda Endut,5,2025-05-24 13:58:50,mantap.... byk pilihan.... dan bs di percaya,mantap byk pilih bs percaya,0.0,neutral,1,-0.236785819946766,0.17591091764181407
Yuli Purnomo,5,2025-05-24 13:58:37,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Rudy Nurwandy,5,2025-05-24 13:55:46,"pengiriman lelet...sudah parah Tokopedia ,toko birudan orange pesan hari ini..besok bisa datang",kirim leletsudah parah tokopedia toko birudan orange pesan hari inibesok datang,0.0,neutral,2,-0.016842345989211735,-0.09345076041550889
Fadillah Dillah,5,2025-05-24 13:55:35,pembayaran sangat mudah dan tidak rumit. gampang dimengerti . trm kasih,bayar sangat mudah tidak rumit gampang erti trm kasih,0.0,neutral,2,-0.0005328492195306446,-0.09127336131337002
Agus Prasetiawan,2,2025-05-24 13:39:38,"kecewa sama aplikasi tokopedia. belanja 4 item tapi yang tertera di label cuma 2 macam item alhasil dari seller cuma dikirim 2. ini kedua kalinya saya mengalami hal seperti ini, (toko yang berbeda). entah ini bug atau apa. tolong diperbaiki",kecewa sama aplikasi tokopedia belanja item tera label cuma macam item alhasil seller cuma kirim dua kali alami seperti toko yang beda entah bug apa baik,0.0,neutral,2,-0.00869259689984207,-0.09369077919592726
Syaban 123,4,2025-05-24 13:18:20,perasaan sekarang eror Mulu ni apk,asa sekarang eror mulu ni apk,0.0,neutral,2,-0.01103502387849853,-0.07543998206625559
Haywel,1,2025-05-24 13:02:30,hubungin chat CS mau komplain kiriman ga sampai2 yg jawab malah AI.,hubungin chat cs mau komplain kirim ga yg jawab malah ai,0.0,neutral,2,-0.0022044510003370672,-0.09636019701352452
Siti Fatimah,5,2025-05-24 12:45:28,siapa yang mau diskonnya aku mah mau,siapa mau diskon aku mah mau,0.0,neutral,2,-0.006693781346937793,-0.08323992449475369
Rumah Bahagia,2,2025-05-24 12:45:11,"entahh knp semua voucher yg saya dapet atau miliki,gak bisa di gunakan untuk checkout,entah knp,dan solusinya bagaimana akupun gak tau,karna di bantuan Tokopedia care gak bisa juga..bikin sedihh",entahh knp semua voucher yg dapet milikigak guna checkoutentah knpdan solusi bagaimana aku gak taukarna di bantu tokopedia care gak jugabikin sedihh,0.4939,positive,2,-0.007115141861213226,-0.0963975989560197
Asep Mulya,1,2025-05-24 12:40:00,aaaakh,aaaakh,0.0,neutral,2,-0.005242508432566538,-0.059982902799118734
Ros Mini,1,2025-05-24 12:39:02,"Mitra Tokopedia ngeri ih..mau verifikasi akun buat refund dana mitra VA, harus foto ktp sm selfie pegang ktp, pas udah ketarik saldonya, apk nya sdh gak bisa kepake, trus malah diteror pinjol, penagih utang, sm penipuan, untung hp gw punya penyaring tlpn spam. Ih bahaya bgt MITRA TOKOPEDIA. Data mitra koq bisa bocor gitu ih",mitra tokopedia ngeri ihmau verifikasi akun buat refund dana mitra va foto ktp sm selfie pegang ktp pas udah tarik saldo apk nya sdh gak kepake trus malah teror pinjol tagih utang sm tipu untung hp gw punya nyaring tlpn spam ih bahaya bgt mitra tokopedia data mitra koq bocor gitu ih,-0.3612,negative,2,-0.0132190477967754,-0.09267902106697204
kindi Al jabar,5,2025-05-24 12:12:18,keren lah,keren lah,0.0,neutral,2,-0.005658071926015395,-0.07612490668729553
Dyah Lestari,1,2025-05-24 11:59:17,"iya ekpedisi otomatis pake kurir si cepat , paket bukannya di anter malah di retur tanpa konfirmasi udahin aja gausah pake sicepat",iya ekpedisi otomatis pake kurir si cepat paket bukan anter malah retur konfirmasi udahin aja gausah pake sicepat,0.0,neutral,2,-0.00703082997937912,-0.08746181999884835
Dadang Pemda,5,2025-05-24 11:49:45,sedikit harus grecep dalam input kode veripikasi...tapi barang nya insya Allah berkualitas,sedikit grecep input kode veripikasitapi barang nya insya allah kualitas,0.0,neutral,2,-0.00827299493947662,-0.07672556448922156
Exclusive 02,5,2025-05-24 11:45:56,mantapppppp,mantapppppp,0.0,neutral,2,-0.00524248218194208,-0.05998279608605787
RON FF,5,2025-05-24 11:26:00,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Muhammad Attabik al-haq Atta,1,2025-05-24 11:04:01,iklan terus,iklan terus,0.0,neutral,2,-0.005394700721618839,-0.07844664867349038
Della Sanjaya,1,2025-05-24 11:02:22,"ganti aja namanya jadi tokonilepuang, barang ga sampai gara gara sistem multi kurir, asuransi on juga, tapi prosesnya refund lama, udah satu bulan lebih ga ada kejelasan, uang 7,5jt tidaklah sedikit!!! tanggung aja itu dosa!",ganti aja nama jadi tokonilepuang barang ga gara gara sistem multi kurir asuransi on tapi proses refund lama udah satu bulan lebih ga jelas uang jt tidak sedikit tanggung aja dosa,0.2263,positive,2,-0.007163491863686972,-0.10313229427222605
Akhun Kediuk,4,2025-05-24 11:01:29,"aplikasi ini yang paling berat,lelet saat dibuka,sangat butuh waktu lama utk mengungah poto atau lainnya.mesti nya bisa belanja 4 item,dpt nya 1 atau 2 aja.saat diklik, nanti kembalinya ke awal lagi,kita mesti scrool lagi keatas.😤😴😥",aplikasi yang paling beratlelet dibukasangat butuh waktu lama utk mengungah poto lainnyamesti nya belanja itemdpt nya ajasaat klik kembali awal lagikita mesti scrool atas,0.0,neutral,2,-0.0002273865562214454,-0.0861861793388397
Sam sem gaming,1,2025-05-24 11:01:15,"lu ngapain gabung ke tiktok,dah bener tokped aja ngapain gabung ,bukan makin berkembang makin ancur toko gw ,,mana ada pinjaman modal toko ,,gara gara lu gabung gw malah gak bisa setor ,,ancur gara gara lu gabung ke tiktok,,pencairan seminggu,,gak bisa muter gak bisa setor ,,modal pas Pasan ,,pekok emang pengurus tokped gak punya otak",lu ngapain gabung tiktokdah bener tokped aja ngapain gabung bukan makin kembang makin ancur toko gw mana pinjam modal toko gara gara lu gabung gw malah gak setor ancur gara gara lu gabung tiktokpencairan seminggugak muter gak setor modal pas pas kok emang urus tokped gak punya otak,0.0,neutral,2,-0.00876443635466088,-0.09136333026343199
Tini Suhartini Official,5,2025-05-24 10:57:25,aplikasi yang mudah dan tidak ribet 👍👍,aplikasi mudah tidak ribet,0.0,neutral,2,0.005881364631894878,-0.09436278027838185
Sis Koko,1,2025-05-24 10:34:28,tidak menyelesaikan masalah,selesai masalah,0.0,neutral,2,-0.005561054087035592,-0.06524388911961139
Sopian boecip,5,2025-05-24 10:33:49,oke,oke,0.0,neutral,2,-0.010998226807395137,-0.07134009406468815
Fahraza Arie,5,2025-05-24 10:22:29,Gw Download Tokopedia Buat Cari Komponen Atau Paket PC Di Tokopedia Siapa Tau Ada Harga Murah Gitu,gw download tokopedia buat cari komponen paket pc tokopedia siapa tau harga murah gitu,0.0,neutral,2,-0.015171529281841702,-0.08274785503668465
dwi vatma,5,2025-05-24 10:21:08,Dear developer. sudah bagus. mohon lebih ditingkatksn kelengkapan produk yg dijual. mungkin bisa dimulai dari mudahnya aplikasi membuka toko,dear developer bagus mohon lebih ditingkatksn lengkap produk yg jual mungkin mulai mudah aplikasi buka toko,0.3818,positive,2,0.1316236180868922,0.03682146883468295
Muhammad Iqbal,5,2025-05-24 10:11:29,Tolong Balikin Menu Hapus chat... jadi kalo kita mau hapus chat biar gak banyak space memory kemakan.,balikin menu hapus chat jadi kalo mau hapus chat biar gak banyak space memory makan,0.0,neutral,2,-0.005334425293690358,-0.08229310022133113
Juis Ade Ola,1,2025-05-24 09:59:33,tolong kalau barang gagal kirim uangnya di kembalikan!!!!!,kalau barang gagal kirim uang kembali,0.0,neutral,2,-0.003626942033731222,-0.08867349095975569
Nur Rahmat Rahmat,5,2025-05-24 09:52:40,keren praktis,keren praktis,0.0,neutral,2,-0.0038863207867862013,-0.07713288465443942
Jovenis Gaming,5,2025-05-24 09:52:25,Bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
Yuliani Ekoarsi,5,2025-05-24 09:22:18,menarik sekali,tarik sekali,0.0,neutral,0,0.02264914669353791,-0.04978183967983662
Irfan Hudi,5,2025-05-24 09:14:39,"Tokopedia memang top markotop,saya tunggu pesanan nya y kak.. terimakasih",tokopedia memang top markotopsaya tunggu pesan nya y kak terimakasih,0.2023,positive,2,-0.02269414026808601,-0.0771704336931566
Isa M,1,2025-05-24 09:09:51,"bintang satu aja, sekarang gak ada gratis ongkirnya. diskon jg dikit banget. skipp mending ke aplikasi sebelah",bintang satu aja sekarang gak gratis ongkirnya diskon jg dikit banget skipp mending aplikasi belah,0.0516,positive,2,-0.0035965112684322995,-0.10051212552856027
Eko Saputro,1,2025-05-24 09:08:44,jangan kirim iklan,jangan kirim iklan,0.0,neutral,2,0.0031815236834706736,-0.088001579699476
Artha putra Mandiri,5,2025-05-24 09:03:04,puas,puas,0.0,neutral,2,-0.007993260429163304,-0.08333291482239974
Ernia wahyu ningsih,3,2025-05-24 08:39:21,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Zilvi Ahmad,5,2025-05-24 08:35:07,toko pedia memang mantap,toko dia memang mantap,0.0,neutral,1,-0.314163806424392,0.24452793277170018
khairul hidayah,1,2025-05-24 08:32:38,"ketentuan peraturan dana cair semakin lama. eh emng yg jualan di sini orng yg punya simpanan banyak buat modal lagi. dah modal tipis cair 1 Minggu potongan admin semakin gede. saya curiga duit di tahan selama 1 Minggu tu buat apa di tahan"" hak penjual loh bukan hak lu.",tentu atur dana cair makin lama eh emng yg jual sini orng yg punya simpan banyak buat modal dah modal tipis cair minggu potong admin makin gede curiga duit tahan lama minggu tu buat apa tahan hak jual loh bukan hak lu,0.7003,positive,2,-0.003588925574827225,-0.09411216090360934
Elsa Evandya,2,2025-05-24 08:30:43,lemot sekrang ribet,lot sekrang ribet,0.0,neutral,2,-0.005222090891301112,-0.06853105637269362
Ahmad Supriadi,5,2025-05-24 08:08:05,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Mulyadi Link,5,2025-05-24 07:46:54,mantab,mantab,0.0,neutral,2,-0.005644590642014332,-0.07868925393584629
Susyanto,3,2025-05-24 07:29:49,"saran saya Tokopedia mencontoh shopee ada penilaian untuk kurir, karena kurir seenaknya ngirim barang lama tanpa ada penilaian kasihan yg jadi sasaran sellernya",saran tokopedia contoh shopee nilai kurir kurir enak ngirim barang lama ada nilai kasihan yg jadi sasar sellernya,0.0,neutral,2,-0.0164979408033729,-0.09255082472396232
Rusni Muhammad,5,2025-05-24 07:08:01,respon keluhan lebih cepat di tanggapi,respon keluh lebih cepat tanggap,0.0,neutral,2,0.0014791187166829423,-0.06455695272861145
Syamsoel Nawawi,5,2025-05-24 06:42:43,respon nya cepat banget aplikasi nya gampang di gunakan,respon nya cepat banget aplikasi nya gampang guna,0.0,neutral,2,0.014810853288868222,-0.09753709011532379
Putri Aditia,5,2025-05-24 06:42:37,bagus cepet murah,bagus cepet murah,0.0,neutral,2,0.3057756936350093,0.22503289897908
Dina Yulianingsih,1,2025-05-24 06:40:55,kenapa banyak iklan aplikasi ini di hp aku tolong di non aktifkan fitur iklannya ini sangat menggangu sekali,banyak iklan aplikasi di hp aku di non aktif fitur iklan sangat menggangu sekali,0.0,neutral,0,0.008758805695008446,-0.1053375047170661
DASTIN PERT,5,2025-05-24 06:08:17,Mantapp,mantapp,0.0,neutral,2,-0.005242445180211767,-0.05998291231263213
Eva Dee,5,2025-05-24 05:54:22,aplikasi belanja yg bagus...pengiriman cepat,aplikasi belanja yg baguspengiriman cepat,0.0,neutral,2,0.007376720055609412,-0.09160182889828787
Heri Siswanto,5,2025-05-24 05:52:02,"Tokopedia banyakiin promo dan diskon, serta gratis ongkir dong dan tingkat pelayanan kepada pembeli",tokopedia banyakiin promo diskon gratis ongkir dong tingkat layan beli,0.0516,positive,2,-0.012894076718905342,-0.09082895520416756
Pahmi Pauzia Aziz,5,2025-05-24 05:43:53,tokopedia mantap,tokopedia mantap,0.0,neutral,1,-0.5702253512435147,0.48712941457379366
Master Xxx,5,2025-05-24 05:28:24,mantap reekkk Tokopedia. kualitas oke banget.suka belanja disini,mantap reekkk tokopedia kualitas oke bangetsuka belanja sini,0.0,neutral,2,-0.20635877325114693,0.12664293601849272
Andy Zegoh,1,2025-05-24 05:13:11,"sekarang pencarian sangat tidak akurat hasilnya, keywordnya apa hasilnya apa. sangat menyusahkan orang cari barang, ibarat untung - untungan aja nemu barang yang cocok. misal keyword 8/256 yang muncul malah semua yang ada angka 8 nya. udah gitu aplikasinya makin hari makin berat!",sekarang cari sangat akurat hasil keywordnya apa hasil apa sangat susah orang cari barang ibarat untung untung aja nemu barang cocok misal keyword muncul malah semua ada angka nya udah gitu aplikasi makin hari makin berat,0.0,neutral,2,-0.007777243324005241,-0.11786209347685125
Indra Hermana,5,2025-05-24 04:35:08,great,great,0.6249,positive,2,-0.005242419909777721,-0.05998271055766002
Ardi Tungkal,5,2025-05-24 04:17:14,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Ahmad Sarobi,5,2025-05-24 03:10:04,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Agista Yudhistira,5,2025-05-24 02:54:45,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Chandra E,1,2025-05-25 16:30:15,"diskon voucer blom jg di pakek masih di keranjang tapi klo kita balik mau cek barang lain tiba "" ilang lah di pakek aja belum jd males beli akirnya pindah ke toko oren voucernya gak se ribet tokopedia",diskon voucer blom jg pakek keranjang klo balik mau cek barang tiba ilang lah di pakek aja jd males beli akirnya pindah toko oren voucernya gak se ribet tokopedia,0.0,neutral,2,-0.015594251134547358,-0.1074956883681598
didi Didoy,1,2025-05-25 16:07:42,"jangan percaya sama estimasi waktu pengiriman di aplikasi ini , jangan percaya diskon besar , karna harga lebih dahulu di up dri harga sebenernya ... fokus dan harus pintar",jangan percaya sama estimasi waktu kirim aplikasi jangan percaya diskon besar karna harga lebih di up dri harga sebenernya fokus harus pintar,0.0,neutral,2,-0.005574643971691828,-0.08265071850015412
Ai Kartini,5,2025-05-25 16:02:45,Tokopedia langganan gk bs kelain hati... 🥰 smg tambah berkembang Tokopedia,tokopedia langgan gk bs lain hati smg tambah kembang tokopedia,0.0,neutral,2,-0.028777222875641436,-0.07247867273244558
Nendrow,5,2025-05-25 15:55:30,bagus,bagus,0.0,neutral,2,0.7180334588095492,0.6107956927648337
bayu dwi Purnomo,1,2025-05-25 15:30:33,"Dana pengembalian belum dikirim, informasi sudah disetujui asuransi tanggal 19 Mei 2025 2x24 jam akan dikembalikan, setelah ditanya tanggal 22 Mei 2025 butuh tambahan waktu sampai tanggal 23 Mei 2025, setelah ditanyakan kembali proses masih dalam pengecekan pihak asuransi kembali, dan informasi di tanggal 24 Mei 2025 ditanyakan kembali bawah proses pengecekan pihak asuransi tidak dapat diestimasi waktu penyelesaiannya sangat mengecewakan",dana kembali kirim informasi tuju asuransi tanggal mei x jam kembali tanya tanggal mei butuh tambah waktu tanggal mei tanya proses dalam kece pihak asuransi dan informasi tanggal mei tanya bawah proses kece pihak asuransi dapat estimasi waktu selesai sangat kecewa,0.0,neutral,2,-0.005527214354012517,-0.08274253421868415
Wayan Surudarma,5,2025-05-25 14:50:46,baik,baik,0.0,neutral,2,-0.008597934411261918,-0.10581906860114997
Agoes Noersinggih,2,2025-05-25 14:26:06,Semua aplikasi Olshop sdh sy coba & akhirnya dlm jangka panjang sy memilih Toped utk jd Default Olshop tp dikarenakan promo²nya kurang relevan seperti tulisan gratis ongkir tp msh jg kena ongkir dll akhirnya sekarang sy lebih memilih toko sebelah yg sepertinya terbukti lebih baik .,semua aplikasi olshop sdh sy coba akhir dlm jangka panjang sy pilih toped utk jd default olshop tp karena promonya kurang relevan tulis gratis ongkir tp msh jg kena ongkir akhir sekarang sy lebih pilih toko belah yg seperti bukti lebih baik,0.0516,positive,2,-0.0110978576678193,-0.0979176850763784
Sam Suu,1,2025-05-25 14:06:05,pelapasan dana ke dompet pejual aanvat 7 terlalu sadis menahan saldo penjual meakipun ada orderan males mau melayani pesanan,pelapasan dana dompet jual aanvat terlalu sadis tahan saldo jual meakipun order males mau layan pesan,0.0,neutral,2,-0.004168486525618642,-0.08197893567497093
Farhan Adi,5,2025-05-25 14:05:49,suka banget sama apk satu ini😁👍,suka banget sama apk satu,0.0,neutral,2,-0.0014652741693333277,-0.09021742582933905
Nugroho Azis,1,2025-05-25 14:00:48,BURUK SEKALI KLAIM ASURANSI PEGIRIMAN DARI TGL 02 KEI 2025 BELUM DI PROSES JUGA LAMBAT DAN BERTELE-TELE PIHAK TOKOPEDIA INI. SUDAH LAPOR KE TOKIO JUGA SBG ASURANSI TOKOPEDIA TERNYATA DISANA TIDAK ADA LAPORANNYA. BURUK SEKALI PELAYANAN KALIAN. APABILA INGIN MEMPERBAIKI CITRA KALIAN BISA HUBUNGI AKUN TOKOPEDIA SAYA NUGROHO AZIS WAHYU PRASETYO,buruk sekali klaim asuransi pegiriman tgl kei di proses lambat berteletele pihak tokopedia sudah lapor tokio sbg asuransi tokopedia nyata sana ada lapor buruk sekali layan kalian apabila baik citra kalian hubung akun tokopedia nugroho azis wahyu prasetyo,0.0,neutral,0,-0.010067624632899537,-0.08490396286887679
Agus Mufid,2,2025-05-25 13:55:06,gada gratis ongkirnya,gada gratis ongkirnya,0.0516,positive,2,-0.006313540416291088,-0.07583242646938448
suken,5,2025-05-25 13:54:40,"halo min. tombol diskusi kenapa tidak bisa diakses, hanya chat yang tersedia.",halo min tombol diskusi tidak akses chat sedia,0.0,neutral,2,-0.005653000652304613,-0.07283944426451011
Farhan,2,2025-05-25 13:54:08,iklan lu nyebelin sumpah,iklan lu nyebelin sumpah,0.0,neutral,2,-0.0053451084003251085,-0.07227433561739302
Muhammad Nabil,1,2025-05-25 13:52:41,"buruk tidak sesuai, barang lama datang",buruk sesuai barang lama datang,0.0,neutral,2,-0.008694176601622708,-0.10221881057292302
Lukman Sabik,5,2025-05-25 13:48:12,mantap,mantap,0.0,neutral,1,-0.6837837936024181,0.6568706586696152
Ackom Suryanurdin,5,2025-05-25 13:43:21,ok,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
Sayem,5,2025-05-25 13:37:51,baik,baik,0.0,neutral,2,-0.008597934411261918,-0.10581906860114997
YANTO AUDI,5,2025-05-25 13:33:20,OK ..... 👌👍👍👍👍👍,,0.0,neutral,2,-0.004701091969578247,-0.05308889330794577
agus tinus,2,2025-05-25 13:31:43,"ini saya turun bintang karna cs'a lama, baru tau di aplikasi ini pembatalan bulan dari pembeli kena potongan hati2 bli di tokped pembelian kena biaya layanan , pembatalan kena biaya layanan meskipun yg batalin bukan pembeli sungguh apa2 hanya duit2",saya turun bintang karna csa lama baru tau aplikasi batal bulan beli kena potong hati bli tokped beli kena biaya layan batal kena biaya layan meski yg batalin bukan beli sungguh apa duit,0.0,neutral,2,-0.002746011892503493,-0.09682583411081853
Noval Dzaki,4,2025-05-25 13:25:54,kok mau chek out malah eror terus yaa,kok mau chek out malah eror terus yaa,0.0,neutral,2,-0.006699606706107718,-0.08089834526388877
Halwi Sihab,5,2025-05-25 13:18:46,tokopedia sangan membantu saya dalam segala hal,tokopedia sangan bantu dalam segala,0.0,neutral,2,-0.005529935582703388,-0.07050134750094311
Tomy Domu Hasiholan,5,2025-05-25 13:00:00,"oke bagus , coba di tingkatkan cara pembayaran nya , ada metode bayar melalui QRIS",oke bagus coba tingkat cara bayar nya metode bayar lalu qris,0.0,neutral,2,0.1499301729740616,0.06059191387897052
Muhtar Ovien,5,2025-05-25 12:47:04,mantap lebih simple dan kren,mantap lebih simple kren,0.0,neutral,1,-0.2608445348802025,0.20910058586281952
Muhammad zulfan Hasan,5,2025-05-25 12:46:39,gampang kalo mau bayar bisa lewat pembayaran digital,gampang kalo mau bayar lewat bayar digital,0.0,neutral,2,0.001986585865918846,-0.07425077961376121
